project_index,bldg_proj_type,mat_group,mui,eci
121,New Construction,Insulation,6.315004377686165,38.964441754360884
121,New Construction,Masonry,0.10210066487477643,0.0538330158611981
121,New Construction,Other metals,0.0029120583479367605,0.012309982446511143
121,New Construction,Roofing and waterproofing,3.0046046966699693,4.665143002444207
121,New Construction,Steel,76.39652483581938,149.91097182497657
121,New Construction,Synthetic composites,0.10684358743201151,0.3109148394271535
121,New Construction,Wall coverings,0.01023436125021543,0.20366378887928707
121,New Construction,Windows and frames,0.02220625032920671,0.19058633421617518
121,New Construction,Wood and composites,5.355470336476834,2.9533586492558803
123,New Construction,Acoustic ceilings,0.4211265865818877,0.6517115163366152
123,New Construction,Adhesives and sealants,0.978206914382072,2.128566096235981
123,New Construction,Aluminum,0.8741753789893882,6.816213385992769
123,New Construction,Coatings,0.023047011712760048,0.052382565551451155
123,New Construction,Concrete,1171.5740822979362,217.61422966258073
123,New Construction,Doors and frames,1.819106603486526,7.687532787000227
123,New Construction,Flooring and tile,1.0391670088514675,3.3002739606412153
123,New Construction,Glazing,5.978351181811563,7.200137138885536
123,New Construction,Gypsum,65.2601535522957,15.226149389154802
123,New Construction,Insulation,6.031189285397466,18.48688033507154
123,New Construction,Masonry,65.38634597342475,19.589906426062853
123,New Construction,Other metals,0.030232002392728472,0.17485875664843137
123,New Construction,Roofing and waterproofing,2.68429774192185,8.938711480599762
123,New Construction,Steel,62.82454025562413,71.57987405451942
123,New Construction,Wood and composites,0.016465648652764165,0.0043469312443297405
124,New Construction,Concrete,1372.960009708738,127.01034271844661
124,New Construction,Doors and frames,0.20757281553398058,0.5739805825242719
124,New Construction,Flooring and tile,4.823028155339806,4.435347572815534
124,New Construction,Glazing,2.2135679611650487,3.06237572815534
124,New Construction,Gypsum,4.168570873786408,1.1616184466019417
124,New Construction,Insulation,22.404079611650484,49.67498252427185
124,New Construction,Masonry,5.963098058252427,1.1563126213592234
124,New Construction,Roofing and waterproofing,5.950225242718446,9.492353398058253
124,New Construction,Steel,100.3648427184466,117.67683689320388
124,New Construction,Windows and frames,7.095377669902913,19.33856990291262
124,New Construction,Wood and composites,155.88851844660195,41.1622854368932
125,New Construction,Acoustic ceilings,3.2581688536145164,5.0421565195028535
125,New Construction,Air and vapor barriers,1.5245733545006297,1.2349044171455104
125,New Construction,Aluminum,0.9442360479579036,5.65350112475628
125,New Construction,Cladding,1.6720242465888893,9.345572740721046
125,New Construction,Coatings,0.052373785982953794,1.0343435726827954
125,New Construction,Concrete,1207.8308048648555,205.3668452768637
125,New Construction,Doors and frames,0.23380178824337197,1.039813360944949
125,New Construction,Glazing,5.287879880836911,13.731834357611337
125,New Construction,Gypsum,11.896021478903982,2.9026292408525713
125,New Construction,Insulation,6.140078596184756,15.310847291173408
125,New Construction,Masonry,52.33059517106828,14.586652906790983
125,New Construction,Other metals,0.0028711476142856906,0.016595233210571294
125,New Construction,Roofing and waterproofing,2.5140204662357486,2.204795948888752
125,New Construction,Steel,71.94890079466886,80.0906864559001
125,New Construction,Windows and frames,0.19125470232020406,1.6734786453017851
127,New Construction,Acoustic ceilings,0.13278413305460288,0.7532054260982148
127,New Construction,Adhesives and sealants,0.22105625349265962,0.6280814385136136
127,New Construction,Aluminum,2.910074774765148,22.3412757156737
127,New Construction,Cladding,6.008366671380916,7.653740235943652
127,New Construction,Coatings,1.4350853953381348,4.032633814645641
127,New Construction,Concrete,985.6497746764455,117.5197233235264
127,New Construction,Doors and frames,0.13227731101791293,1.261950464586942
127,New Construction,Glazing,4.948755702797818,6.631332641749077
127,New Construction,Gypsum,18.37897036595772,6.081424897193912
127,New Construction,Insulation,10.472652634762362,21.928208386310775
127,New Construction,Masonry,215.78269149266362,43.763241183896824
127,New Construction,Other metals,0.10673095254758518,0.6169049057250423
127,New Construction,Roofing and waterproofing,1.2952289241984407,4.274255449854855
127,New Construction,Steel,173.14847358359935,170.2470860732272
127,New Construction,Synthetic composites,0.866466223367481,1.0484241302746518
127,New Construction,Windows and frames,0.011185044296695361,0.1118504429669536
127,New Construction,Wood and composites,5.31265127012665,1.9068737166719778
128,New Construction,Adhesives and sealants,0.1714931665389296,0.07802939077521295
128,New Construction,Coatings,1.2075026161683433,5.3979283567496426
128,New Construction,Concrete,763.8134509287858,87.17796766398081
128,New Construction,Flooring and tile,0.499549388973934,2.282940707610878
128,New Construction,Glazing,3.810166953125182,5.749883786231257
128,New Construction,Gypsum,63.33821503025821,15.916653534998108
128,New Construction,Insulation,10.851552775739009,31.010355416365773
128,New Construction,Other metals,0.09116369756523762,0.5269261719270736
128,New Construction,Roofing and waterproofing,16.523420183699336,28.420282715962855
