project_index,bldg_proj_type,mat_type,mui,eci
201,New Construction,Glazing - other,0.5457869671000001,0.6171262369988
201,New Construction,Glue laminated timber GLT,31.619342738294,11.730776155907074
201,New Construction,Gypsum board,24.811084562472,5.482574130910728
201,New Construction,Heavy timber framing,3.223348866664,0.61243628466616
201,New Construction,Hollow structural sections HSS,4.4844849816400005,10.986988205018001
201,New Construction,Hot-rolled sections,6.54998273972,6.33722613561328
201,New Construction,Insulated glass unit IGU,5.8212990766024,7.833950001740619
201,New Construction,Intumescent,0.036197161988,0.09157881982964
201,New Construction,Mineral wool high density,5.782662475686,10.35096583147794
201,New Construction,Mineral wool low density,0.09791780922499999,0.14751112765127
201,New Construction,Modified bitumen,18.98377704258,15.5724923914302
201,New Construction,Mortar and grout,1.156868691562,0.244263045305554
201,New Construction,Paint,0.3478551101506,0.782780007486198
201,New Construction,Plate,6.017733760860001,14.0213196628038
201,New Construction,Polyisocyanurate PIR,7.91980089428,20.7498783430136
201,New Construction,Precast,75.87673198659999,17.36548111254672
201,New Construction,Ready mix LW 4000,17.1962139326,5.6616026219450095
201,New Construction,Ready mix NW 4000,970.2057241619999,154.7908412395509
201,New Construction,Ready mix NW 5000,100.19531243739999,20.76985206129281
201,New Construction,Rebar and reinforcement,28.75934077326,54.9303408769266
201,New Construction,Resilient flooring vinyl,0.23034848908,0.49385604111000003
201,New Construction,Roll formed metal panel steel,2.68038060574,6.245286811374201
201,New Construction,Softwood framing,1.355748646706,0.22993369437702804
201,New Construction,Softwood plywood,8.35929532638,2.20685396616432
201,New Construction,Spray applied cementitious,0.3315337584,0.377948484576
201,New Construction,Steel - other,0.15129995198199997,0.384222912537028
201,New Construction,Steel door,0.0236902752,0.055435243967999995
201,New Construction,Steel door frame,0.00722380064,0.01986545176
201,New Construction,Steel sheet,0.66884217346,1.5584022641618
201,New Construction,Suspension assembly,0.137125271928,0.33321441078504
201,New Construction,Synthetic composites,0.005279629248,0.00533242554048
201,New Construction,Wall coverings,0.00033897997219999997,0.002501672194836
201,New Construction,Wood and composites - other,0.03565683672,0.01647345856464
201,New Construction,Wood door frame,0.001558544,0.006857593600000002
201,New Construction,Wood or composite door,2.25401789194,0.88006753902212
203,New Construction,Architectural fiber cement panel,1.5967805133696307,1.0299234311234118
203,New Construction,Coatings - other,0.008276101873387615,0.16717725784242982
203,New Construction,Cold formed steel framing,0.5532568044845418,1.3554791709871277
203,New Construction,Cross laminated timber CLT,49.31931270014305,18.297465011753072
203,New Construction,Extruded polystyrene XPS,0.44319936480171535,28.805106719767004
203,New Construction,Extrusion,1.8153982039922447,16.559675900861485
203,New Construction,Fasteners,0.02759089674196894,0.15947538316858045
203,New Construction,Fiberglass blanket,0.2809652114642434,0.5684406155757579
203,New Construction,Glass mat gypsum board,4.61162880012641,2.1813004224597923
203,New Construction,Glazing - other,0.7306599434692317,0.804408554999305
203,New Construction,Glue laminated timber GLT,17.73731814496457,6.580545031781856
203,New Construction,Gypsum board,4.934946941538686,1.013177989586503
203,New Construction,Hollow structural sections HSS,1.9673956004849908,4.820119221188228
203,New Construction,Hot-rolled sections,5.182723309394811,5.016876163494177
203,New Construction,Insulated glass unit IGU,6.644218405636436,7.447996594535111
203,New Construction,Mineral wool high density,0.012784496676813153,0.022884249051495543
203,New Construction,Mineral wool low density,0.5377197885036447,0.8119568806405036
203,New Construction,Modified bitumen,0.8422187063008705,0.6923037765793154
203,New Construction,Paint,0.0659790088641124,0.1431923044889368
203,New Construction,Polyisocyanurate PIR,0.831449536442973,2.4278326464134814
203,New Construction,Precast,0.958435215539861,0.2193516799853269
203,New Construction,Ready mix NW 4000,18.86600517293987,3.571868004752962
203,New Construction,Ready mix unknown,798.1838206950792,124.98643906225958
203,New Construction,Rebar and reinforcement,44.57788365059463,42.360957486426145
203,New Construction,Roll formed metal panel aluminum,0.05610011454893018,0.36240673998608897
203,New Construction,Roofing and waterproofing - other,0.11229582750678299,0.05423888468577618
203,New Construction,Softwood framing,0.020677925318014614,0.0034738914534264555
203,New Construction,Spray applied cementitious,1.4939226166190478,1.7030717829457143
203,New Construction,Steel - other,0.15766817956038193,0.7473471711162102
203,New Construction,Wood I joists,0.0011059507172981385,0.0005087373299571438
204,New Construction,Acoustic ceiling tile aluminum,0.01613781431456,0.10893024662328
204,New Construction,Acoustic ceiling tile fiber,0.18656668255999997,0.2537306882816
204,New Construction,Adhesives and sealants,0.008890688556888,0.02436048664587312
204,New Construction,Air and vapor barriers,0.101600463600896,0.09412473097095361
204,New Construction,Aluminum - other,0.0426497354104,0.23969151300644803
204,New Construction,Aluminum door,0.0023970997216,0.016036597137504
204,New Construction,Aluminum door frame,0.000119798592,0.00104823768
204,New Construction,Aluminum sheet,0.254202975742824,1.4415984282670709
204,New Construction,Built up roofing,0.123806627904,0.049151231277888
204,New Construction,CMU,11.411287256344,1.278064172710528
204,New Construction,Ceramic tile,0.08930345368,0.023397504864160007
204,New Construction,Closed cell spray polyurethane foam,0.00025565203232,0.0025565203232
204,New Construction,Coatings - other,0.0069892724858879995,0.12331475998573457
204,New Construction,Cold formed steel framing,0.753492634009328,1.8588665619783336
204,New Construction,Concrete - other,0.138051304456,0.019465233928296
204,New Construction,Decking,4.272268241784,11.01702228102024
204,New Construction,Doors and frames - other,0.042002430829584,0.285508181406061
204,New Construction,EPDM,0.039675358916656,0.12220242418539232
204,New Construction,Extruded polystyrene XPS,0.00054251839768,0.03526020473788574
204,New Construction,Extrusion,0.725520661497032,7.1023642548267265
204,New Construction,Fasteners,0.00022869837031200003,0.00132491165766032
204,New Construction,Fiberglass blanket,0.05681224310928,0.116758515335652
204,New Construction,Glass mat gypsum board,0.74244823407384,0.3511780147169263
204,New Construction,Glazing - other,1.35585542568888,2.1932345227197874
204,New Construction,Gypsum board,8.00344019665784,1.6806466623751029
204,New Construction,Hardwood,0.13066847444059201,0.1306300801299125
204,New Construction,Hollow structural sections HSS,1.8983712354504,4.756189752433064
204,New Construction,Hot-rolled sections,33.83438708315992,32.99336327489234
204,New Construction,Insulated glass unit IGU,2.2925170584581283,2.617939691365142
204,New Construction,Laminated veneer lumber LVL,0.05409088812976,0.020013628608011202
204,New Construction,Mineral wool high density,0.50858269574912,0.8754932529850432
204,New Construction,Mineral wool low density,1.113687291463048,1.6012009407258552
204,New Construction,Modified bitumen,0.3154451575008,0.19926098278119359
204,New Construction,Mortar and grout,13.3391766693312,2.321292610364038
204,New Construction,Other,0.0011317822346400002,0.0026370526067112
204,New Construction,Paint,0.02191864505308,0.05246133889637856
204,New Construction,Plate,1.3676070231039998,1.003823554958336
204,New Construction,Polyisocyanurate PIR,0.20602371838608,0.6688010934981985
204,New Construction,Precast,1.1505105487536,0.1794862609775454
204,New Construction,Ready mix LW 3000,3.5257260128567998,0.879062862594451
204,New Construction,Ready mix NW 4000,1.5672702856560001,0.24992427108763282
204,New Construction,Ready mix NW 5000,297.35642226356,57.469625090718395
204,New Construction,Ready mix NW 6000,316.8651921928096,62.26449981195856
204,New Construction,Ready mix NW 8000,161.23297309567653,37.6020265842149
204,New Construction,Rebar and reinforcement,37.494510029640296,36.73461946084161
204,New Construction,Roll formed metal panel steel,0.007551309020800001,0.017594550018464
204,New Construction,Roofing and waterproofing - other,0.03218612271328,0.015545897270514242
204,New Construction,Spray applied cementitious,15.0731954198912,17.183442778675968
204,New Construction,Steel - other,0.196589002616096,0.48257440025871523
204,New Construction,Steel door,0.19460107873744,0.4254652999361248
204,New Construction,Steel sheet,0.00745140154728,0.0187295503085552
204,New Construction,Stone masonry,0.04352584456,0.01336243427992
204,New Construction,Suspension assembly,0.044832663636976,0.10894337263785167
204,New Construction,Wood or composite door,0.00372043230128,0.0009821941275379201
206,New Construction,Acoustic ceiling tile steel,2.321382206275862,8.335067440393793
206,New Construction,Adhesives and sealants,0.4689470440503448,1.8798211950766412
206,New Construction,Air and vapor barriers,1.0243333668731034,6.808097492121445
206,New Construction,Aluminum door,0.11262946226551725,0.4527704383073793
206,New Construction,Aluminum door frame,0.003140228275862069,0.0274769974137931
206,New Construction,Aluminum sheet,0.6959017629310345,4.954820552068966
206,New Construction,Aluminum storefront or curtain wall,2.3177060331815516,23.177060331815518
206,New Construction,Brick clay,54.66536044056897,15.79828916732443
206,New Construction,CMU,50.156952186206894,5.617578644855172
206,New Construction,Carpet,0.5887589061551723,2.8300266916584484
206,New Construction,Ceramic tile,0.4583185844827586,0.12007946913448275
206,New Construction,Coatings - other,0.046328951439655174,0.8674174173407793
206,New Construction,Cold formed steel framing,3.2112453876282756,7.961733700898362
206,New Construction,Concrete - other,12.53054358909655,2.626449059103245
206,New Construction,Decking,7.783514165586206,19.207794817715175
206,New Construction,Doors and frames - other,0.8598274911975862,5.009791913814357
206,New Construction,Expanded polystyrene EPS,0.028611777999999997,0.0929882785
206,New Construction,Extrusion,0.6961393439455172,5.2293405671598965
206,New Construction,Fasteners,0.29148095331534485,1.4159232089856328
206,New Construction,Flooring and tile - other,2.440430597289655,4.007102211415725
206,New Construction,Glass mat gypsum board,10.849997786156724,5.132048952852131
206,New Construction,Glazing - other,1.0583575355465518,1.7276871750837586
206,New Construction,Gypsum board,42.25562300199965,10.210203063611827
206,New Construction,Hollow structural sections HSS,3.2023347589827584,7.845720159507759
206,New Construction,Hot-rolled sections,11.373610113943105,11.009654590296924
206,New Construction,Insulated glass unit IGU,8.234617182319655,12.144305112801725
206,New Construction,Insulated metal panel IMP,3.614623056462931,6.910646715625154
206,New Construction,Insulation - other,1.6941612412451723,9.385653276498255
206,New Construction,Intumescent,0.35363735010517244,0.8947024957660861
206,New Construction,Mineral wool high density,3.6814922744668968,6.589871171295745
206,New Construction,Mineral wool low density,2.3181992606991377,3.4309349058347243
206,New Construction,Mortar and grout,79.71285063144914,14.94474043652122
206,New Construction,Paint,0.6244779304003448,1.5013217211301966
206,New Construction,Polyisocyanurate PIR,1.4733751322413793,3.860242846472414
206,New Construction,Ready mix LW 3000,53.347620969451725,14.041052627464397
206,New Construction,Ready mix LW 4000,5.50341418674138,1.6316936080223814
206,New Construction,Ready mix NW 3000,21.741528913793104,2.921804708679274
206,New Construction,Ready mix NW 4000,270.38957108117245,43.11758927648817
206,New Construction,Ready mix NW 5000,688.4539715422069,133.05645573606745
206,New Construction,Rebar and reinforcement,48.49364946026138,91.8818147422663
206,New Construction,Roll formed metal panel aluminum,0.28429111426051723,1.5977160621441069
206,New Construction,Roll formed metal panel steel,0.05840847765517242,0.13609175293655174
206,New Construction,Softwood framing,0.15043209703448276,0.0252725923017931
206,New Construction,Spray applied cementitious,6.264267361208621,7.141264791777828
206,New Construction,Steel door,1.8899105517224137,4.046304350513742
206,New Construction,Steel door frame,0.03715203696896552,0.10216810166465518
206,New Construction,Steel sheet,1.0134143334827586,2.5143626563772417
206,New Construction,Suspension assembly,0.5405561899172414,1.3135515414988965
206,New Construction,Synthetic composites,9.834006603036897,28.558678324034094
206,New Construction,Wall coverings,0.4824980457534483,3.5608355776604483
206,New Construction,Wood and composites - other,0.01272552043275862,0.005879190439934483
206,New Construction,Wood door frame,0.0010247586206896552,0.004508937931034482
206,New Construction,Wood or composite door,0.7424925788965517,0.48069289510455177
207,New Construction,Acoustic ceiling tile fiber,0.3911315326378962,1.3650490489062577
207,New Construction,Acoustic ceiling tile steel,0.12624341528822267,0.362318601877199
207,New Construction,Adhesives and sealants,0.39090728794912666,0.523034191975797
207,New Construction,Air and vapor barriers,0.0014914377009946367,0.0033618668698839737
207,New Construction,Aluminum door frame,0.09029909300115797,0.7901170637601321
207,New Construction,Aluminum framed window,0.006837002666666667,0.05982377333333333
207,New Construction,Aluminum sheet,0.7244386045081197,4.9083761925434235
207,New Construction,Aluminum storefront or curtain wall,2.7307906686802297,27.3079066868023
207,New Construction,Carpet,0.54917338986472,2.50972239168177
207,New Construction,Coatings - other,0.3889246900496264,4.0896718606775915
207,New Construction,Cold formed steel framing,14.1055342288046,30.941928905618756
207,New Construction,Decking,11.316782837064302,29.1972997196259
207,New Construction,Doors and frames - other,0.6788209092104972,2.341469620982188
207,New Construction,EPDM,0.8121018797128958,2.8179935226037487
207,New Construction,Extruded polystyrene XPS,2.501952161311192,162.61079039804991
207,New Construction,Fasteners,0.24909602166704722,1.2272261288843
207,New Construction,Fiberglass blanket,0.5580437737057501,1.3258964791678542
207,New Construction,Flooring and tile - other,0.9540429353634428,1.217699685089813
207,New Construction,Glass mat gypsum board,15.667447570627262,7.410702700906695
207,New Construction,Glazing - other,0.11603865136077299,0.5767120972630416
207,New Construction,Gypsum board,41.99506887892454,9.905768188417973
207,New Construction,Hardwood,0.7695447479159522,0.46354831112247036
207,New Construction,Hollow structural sections HSS,4.0685742384486545,5.096305870512354
207,New Construction,Hot-rolled sections,36.30393257788826,35.411148734679365
207,New Construction,Insulated glass unit IGU,9.23352788659538,12.37292736803781
207,New Construction,Intumescent,0.034921620131741,0.08835169893330475
207,New Construction,Medium density fiberboard MDF,0.09611714666068354,0.0676664712491212
207,New Construction,Other,0.0018287382780000667,0.004260960187740157
207,New Construction,Paint,0.5648881091435864,1.3557314619446075
207,New Construction,Plate,1.024381961062773,2.3868099692762605
207,New Construction,Precast,1.86343733145374,0.298149973032598
207,New Construction,Ready mix NW 2500,35.83830648371191,4.44395000398027
207,New Construction,Ready mix NW 3000,450.82399490678665,66.27112725129764
207,New Construction,Rebar and reinforcement,17.808305614138984,29.449385784212552
207,New Construction,Roll formed metal panel aluminum,0.5076750123408911,2.853133569355808
207,New Construction,Roll formed metal panel steel,3.8160141284854725,8.89131291937115
207,New Construction,Softwood framing,2.1387762112017663,0.35931440348189686
207,New Construction,Softwood plywood,0.8288426278718206,0.21881445375816067
207,New Construction,Spray applied cementitious,6.938702852364488,7.910121251695517
207,New Construction,Steel - other,1.7698240628903081,4.156119277163905
207,New Construction,Steel door,0.816140819328,2.7241741490601603
207,New Construction,Steel door frame,0.03397291317333344,0.09342551122666694
207,New Construction,Steel framed window,0.005522976,0.022975580160000002
207,New Construction,Suspension assembly,0.2082536535014064,0.5060563780084177
207,New Construction,Synthetic composites,0.206313600600029,0.2496394567260351
207,New Construction,Wall coverings,0.13513632887864846,1.9525129406691633
207,New Construction,Wood or composite door,0.058183625568,0.022241162743392003
209,New Construction,Adhesives and sealants,0.1883515357957607,0.5117656428244108
209,New Construction,Air and vapor barriers,0.2440052864378668,0.49533073146886963
209,New Construction,Aluminum - other,0.015956820953114906,0.056603148336599574
209,New Construction,Aluminum sheet,0.0011076525121655172,0.006225007118370207
209,New Construction,Architectural fiber cement panel,4.9051034302467755,3.1637917125091715
209,New Construction,CMU,1.8705589975300345,0.2095026077233639
209,New Construction,Carpet,0.005504074688193977,0.023007032196650814
209,New Construction,Closed cell spray polyurethane foam,0.0368416907448341,0.11605132584622742
209,New Construction,Coatings - other,0.018482614385025388,0.20015821058325228
209,New Construction,Cold formed steel framing,2.4463482794069167,6.123558917609201
209,New Construction,Concrete - other,26.55413412014684,3.756734491303714
209,New Construction,Extruded polystyrene XPS,0.021823997430852747,1.418419395363721
209,New Construction,Extrusion,1.5771439847302586,12.173021875301814
209,New Construction,Fasteners,0.06577553461152684,0.37890448256758946
209,New Construction,Fiberglass blanket,1.691658229954635,3.484815953706548
209,New Construction,Flooring and tile - other,0.00027520373440969887,0.001524628688629732
209,New Construction,Glazing - other,0.1647691077629069,0.363727464393151
209,New Construction,Gypsum board,94.02176139878385,19.086417563953123
209,New Construction,Hardwood,0.05117518283260547,0.05944189059703817
209,New Construction,Heavy timber framing,0.35134172614717735,0.0667549279679637
209,New Construction,Hollow structural sections HSS,0.486568298910325,1.1920923323302965
209,New Construction,Insulated glass unit IGU,2.896299139331499,3.8810408467042086
209,New Construction,Medium density fiberboard MDF,1.1931704502450247,0.8399919969724973
209,New Construction,Mineral wool high density,0.637345228097604,1.1408479582947109
209,New Construction,Modified bitumen,0.7236163069940249,0.5491268503483943
209,New Construction,Mortar and grout,2.266628456941346,0.42427846369687083
209,New Construction,Paint,1.189468761956073,2.7428352783067993
209,New Construction,Polyisocyanurate PIR,0.7328839286184206,2.1839941072828934
209,New Construction,Ready mix NW 4000,78.00649722926214,12.621744496476062
209,New Construction,Ready mix NW 5000,168.15554188664223,33.04006060594354
209,New Construction,Ready mix NW 6000,277.53099649981675,57.17744897216263
209,New Construction,Rebar and reinforcement,28.522266764784757,49.999076573077524
209,New Construction,Roll formed metal panel steel,12.267043525339185,28.5822114140403
209,New Construction,Softwood framing,8.8246170187445,1.4825362608620372
209,New Construction,Softwood plywood,11.225022622339052,2.9634059722975095
209,New Construction,Spray applied cementitious,0.09035275157346595,0.10300213679375116
209,New Construction,Steel - other,0.711987488253191,1.9011228537041982
209,New Construction,Steel sheet,0.02219914892484678,0.05172401699489301
209,New Construction,Vinyl framed window,0.04502631724137931,0.12067053020689657
209,New Construction,Wood I joists,6.876248226314675,3.16307418410475
21,New Construction,Acoustic ceiling tile fiber,0.16022604166666668,0.18265729166666667
21,New Construction,Aluminum storefront or curtain wall,1.6829,7.459339583333334
21,New Construction,Carpet,0.06038645833333334,0.37741874999999997
21,New Construction,Cold formed steel framing,0.18559479166666668,0.27586770833333335
21,New Construction,Decking,8.509582291666668,26.933783333333334
21,New Construction,Fiberglass blanket,1.296634375,3.2317760416666665
21,New Construction,Flooring and tile - other,0.16442395833333334,0.22669479166666667
21,New Construction,Gypsum board,1.2390864583333332,0.38204270833333337
21,New Construction,Hollow structural sections HSS,3.435017708333333,8.83514375
21,New Construction,Open web joists,15.313467708333334,20.963730208333335
21,New Construction,Paint,0.5230312500000001,1.00945
21,New Construction,Ready mix NW 3000,62.693497916666665,5.828475
21,New Construction,Ready mix unknown,1156.9374520833333,83.75110625
21,New Construction,Rebar and reinforcement,18.439002083333335,18.260511458333333
21,New Construction,Steel door,1.4661958333333334,4.430879166666667
21,New Construction,Synthetic composites,0.04630416666666667,0.14551770833333333
21,New Construction,TPO,1.495003125,5.2026104166666665
21,New Construction,Wood or composite door,0.1390625,0.17369791666666667
210,New Construction,Adhesives and sealants,0.005778397267302026,0.0027072125733078834
210,New Construction,Air and vapor barriers,1.606064041871894e-05,3.2603100049999446e-05
210,New Construction,Aluminum - other,14.435192806894895,81.05739790624904
210,New Construction,Aluminum framed window,0.34382752687758367,2.4218282160792373
210,New Construction,Architectural fiber cement panel,5.395949425295457,3.480037985544313
210,New Construction,Carpet,0.016718332935348856,0.06988263166975822
210,New Construction,Ceramic tile,0.3829415792375946,0.1003306937602498
210,New Construction,Closed cell spray polyurethane foam,0.7462720314585276,2.2279952658957427
210,New Construction,Coatings - other,0.07071410853829765,0.7722601658440933
210,New Construction,Cold formed steel framing,2.346029012399023,5.85666448678508
210,New Construction,Concrete - other,26.436956248632317,3.7335835595808002
210,New Construction,Cross laminated timber CLT,0.0007838852182406959,0.0002908214159672982
210,New Construction,Decking,0.00026907080556274287,0.0006942026783518765
210,New Construction,Extruded polystyrene XPS,0.6718105889677901,43.66336517504824
210,New Construction,Extrusion,2.1069966735651104,16.714794160145765
210,New Construction,Fasteners,0.09219192787581063,0.5328693431221855
210,New Construction,Fiberglass blanket,2.426551580818924,5.127527163306847
210,New Construction,Flooring and tile - other,0.0008359166467674432,0.004630978223091636
210,New Construction,Glass mat gypsum board,0.27223148834896266,0.12876549398905934
210,New Construction,Gypsum board,105.57563751017834,21.431854414566203
210,New Construction,Hollow structural sections HSS,0.19959241416220297,0.4890014146973973
210,New Construction,Hot-rolled sections,0.014748029842144959,0.038049916992733995
210,New Construction,Insulated glass unit IGU,4.887490886060202,6.549237787320671
210,New Construction,Medium density fiberboard MDF,1.499435683466142,1.0556027211601637
210,New Construction,Mineral wool high density,0.3699193797979447,0.662155689838321
210,New Construction,Modified bitumen,1.4690586609064895,1.2074945699139958
210,New Construction,Mortar and grout,0.09765010270558662,0.018754905755285513
210,New Construction,Oriented strand board OSB,1.2989157390588897,0.5091749697110849
210,New Construction,Paint,1.3297064934485912,3.0400660465836116
210,New Construction,Polyisocyanurate PIR,0.003748475711850346,0.011139617337156389
210,New Construction,Ready mix NW 4000,176.2119470413156,30.17666756099732
210,New Construction,Ready mix NW 5000,346.9116373379826,68.16297217418413
210,New Construction,Ready mix NW 6000,43.749883450765566,9.022460968827271
210,New Construction,Rebar and reinforcement,9.834084116186386,18.783100661915995
210,New Construction,Roll formed metal panel steel,0.8645596473955005,2.014423978431516
210,New Construction,Softwood framing,9.453001095415864,1.5881073890723723
210,New Construction,Softwood plywood,7.952856259430296,2.099554052489598
210,New Construction,Spray applied cementitious,0.013013434574841469,0.014835315415319274
210,New Construction,Steel - other,0.524758505543634,1.353874320862423
210,New Construction,Steel sheet,0.5991808199882824,1.3960913105726982
210,New Construction,Vinyl framed window,0.18171885714285715,0.48700653714285724
210,New Construction,Wood I joists,6.556557669271663,3.016016527864964
212,New Construction,Acoustic ceiling tile fiber,1.0106806585699397,3.5272754984090895
212,New Construction,Acoustic ceiling tile steel,0.05185511315060241,0.14882417474222892
212,New Construction,Adhesives and sealants,0.018696651165783132,0.09164034417480511
212,New Construction,Air and vapor barriers,0.322682238661747,0.5462866022621283
212,New Construction,Aluminum - other,0.24872196116620482,1.397817421754071
212,New Construction,Aluminum composite panel ACM,0.4821013735720482,3.832705919897783
212,New Construction,Aluminum door,0.48050352038012045,3.1561900834886445
212,New Construction,Aluminum door frame,0.005249686536144578,0.04593475719126506
212,New Construction,Aluminum framed window,0.0034737329327108437,0.025788657259043373
212,New Construction,Aluminum sheet,0.11896562884451807,0.6685868341061916
212,New Construction,Architectural fiber cement panel,0.9550833613493976,1.7573533848828915
212,New Construction,Built up roofing,0.4361112034337349,0.17313614776319278
212,New Construction,CMU,1.581007241566265,0.1770728110554217
212,New Construction,Ceramic tile,1.7965857360024096,0.47070546283263137
212,New Construction,Coatings - other,0.13789390801385543,2.7181051589463614
212,New Construction,Cold formed steel framing,6.8666534062001805,16.841257304929442
212,New Construction,Concrete - other,4.810656028795181,0.8773520271977944
212,New Construction,Decking,2.390347108486626,6.167095539895497
212,New Construction,Doors and frames - other,0.5789197479193373,2.1922856053555675
212,New Construction,EPDM,0.008777741036144579,0.028264326136385548
212,New Construction,Extruded polystyrene XPS,0.2868567093513855,18.64384018204682
212,New Construction,Extrusion,4.839331148238013,29.106616968581097
212,New Construction,Fasteners,0.039936786667650596,0.18229573127727952
212,New Construction,Fiberglass blanket,1.5307014833405421,3.1585465092659724
212,New Construction,Flooring and tile - other,0.0011235874987349397,0.0016292018731656626
212,New Construction,Glass mat gypsum board,3.284616704795964,1.5536237013684908
212,New Construction,Glazing - other,11.108586805511445,16.53221623776472
212,New Construction,Gypsum board,44.73526327613807,9.897689248954954
212,New Construction,Hardwood,0.0386222439186747,0.04171202343216868
212,New Construction,Hollow structural sections HSS,6.111321813307772,15.787184686957046
212,New Construction,Hot-rolled sections,12.04439378800259,31.57752530290326
212,New Construction,Insulated glass unit IGU,2.2289817451250604,2.787713255572281
212,New Construction,Insulation - other,0.0001343295219879518,0.0012519511449277107
212,New Construction,Intumescent,0.8391708346537953,2.1231022116741016
212,New Construction,Loose-fill cellulose,0.434365804753494,0.7384218680809398
212,New Construction,Mineral wool high density,2.13431295522994,3.820420189861592
212,New Construction,Modified bitumen,1.1871029518048193,0.769485332788265
212,New Construction,Mortar and grout,0.8067895193746385,0.16233856691336415
212,New Construction,Open web joists,0.4476153185542169,0.6177091396048192
212,New Construction,Oriented strand board OSB,0.0655173016692771,0.025682782254356627
212,New Construction,Paint,0.6285505086322891,1.5103791687207018
212,New Construction,Plate,0.5147084220916868,1.297317525573359
212,New Construction,Polyisocyanurate PIR,0.9284440621554217,2.330394596010109
212,New Construction,Ready mix LW 4000,2.9561482266331325,0.8764610480135485
212,New Construction,Ready mix NW 3000,11.599648273554218,1.5588557308493916
212,New Construction,Ready mix NW 4000,672.0187429021747,107.16326087095706
212,New Construction,Ready mix NW 5000,514.7519496599639,99.48532921025705
212,New Construction,Rebar and reinforcement,32.840687863799396,32.24992994433725
212,New Construction,Roofing and waterproofing - other,0.15919949942963857,0.1030407775551835
212,New Construction,Softwood framing,0.8501854351439759,0.14283115310418795
212,New Construction,Softwood plywood,0.7926684109598795,0.2092644604934082
212,New Construction,Steel - other,2.636042093475542,6.3594417145034985
212,New Construction,Steel door,0.09804995158554217,0.2124283022823976
212,New Construction,Steel door frame,0.0023266977524698793,0.006398418819292169
212,New Construction,Steel sheet,4.488803050292771,13.835017638669724
212,New Construction,Suspension assembly,0.43932197862198796,1.067552408051431
212,New Construction,Synthetic composites,1.648408088307229,2.4766692065874096
212,New Construction,Wall coverings,0.0031311956690361444,0.06231079381381928
212,New Construction,Wood and composites - other,0.32737869322891566,0.08536638483187951
212,New Construction,Wood or composite door,0.7502262284012048,0.40811184488827107
213,New Construction,Aluminum storefront or curtain wall,0.9277661016949152,8.918138983050847
213,New Construction,Asphalt shingles,2.9464847457627115,1.1832338983050847
213,New Construction,Brick clay,72.9064406779661,17.29808474576271
213,New Construction,Cross laminated timber CLT,24.48208474576271,6.782349152542373
213,New Construction,Decking,0.32782033898305085,0.7769322033898305
213,New Construction,Extruded polystyrene XPS,3.749471186440678,17.72620338983051
213,New Construction,Fiberglass framed window,18.878640677966104,25.111925423728813
213,New Construction,Glass mat gypsum board,8.38724406779661,2.6253593220338987
213,New Construction,Glue laminated timber GLT,11.604806779661015,2.7127694915254237
213,New Construction,Hollow structural sections HSS,7.667606779661017,18.32557966101695
213,New Construction,Hot-rolled sections,12.001172881355933,14.509108474576273
213,New Construction,Laminated veneer lumber LVL,11.873986440677967,7.831847457627119
213,New Construction,Mineral wool high density,14.3648406779661,16.510657627118647
213,New Construction,Precast,17.954928813559324,5.474257627118644
213,New Construction,Ready mix NW 3000,109.84686779661017,12.061186440677966
213,New Construction,Ready mix NW 4000,164.36659322033898,21.51832881355932
213,New Construction,Ready mix NW 5000,10.671277966101695,1.6808576271186442
213,New Construction,Ready mix unknown,1.7035559322033897,2.144342372881356
213,New Construction,Rebar and reinforcement,4.337769491525424,2.552138983050847
213,New Construction,Roofing and waterproofing - other,1.1309389830508474,1.808522033898305
213,New Construction,Softwood framing,24.928254237288137,7.285098305084745
213,New Construction,Softwood plywood,20.48542033898305,9.282772881355932
213,New Construction,Steel door,0.7460440677966103,2.059077966101695
213,New Construction,Steel sheet,0.6758949152542373,1.8612779661016952
213,New Construction,Stone masonry,0.059888135593220336,0.014437288135593222
213,New Construction,TPO,1.575033898305085,4.29691186440678
213,New Construction,Wood and composites - other,1.4984203389830508,2.7053152542372882
214,New Construction,Aluminum - other,0.22457651612903226,2.757338322580645
214,New Construction,Aluminum sheet,1.8560567741935483,19.470209806451614
214,New Construction,Brick clay,2.603173419354839,0.6176397419354839
214,New Construction,CMU,61.89993341935484,5.723826064516129
214,New Construction,Cold formed steel framing,3.514254451612903,5.223588129032258
214,New Construction,Extruded polystyrene XPS,0.44493677419354843,2.103507870967742
214,New Construction,Extrusion,2.4217633548387094,15.910983741935485
214,New Construction,Glass mat gypsum board,0.9326720000000001,0.30999535483870966
214,New Construction,Gypsum board,1.5482727741935483,0.4133174193548387
214,New Construction,Hollow structural sections HSS,4.929735483870967,11.782068387096773
214,New Construction,Hot-rolled sections,74.6274993548387,110.96247148387096
214,New Construction,Insulated glass unit IGU,0.001177032258064516,0.002674064516129032
214,New Construction,Mineral wool high density,1.890020129032258,1.6912668387096774
214,New Construction,PVC,0.10738632258064516,0.3952872258064516
214,New Construction,Ready mix NW 3000,236.17897006451614,25.93245083870968
214,New Construction,Ready mix NW 4000,894.6625832258064,117.12586425806452
214,New Construction,Ready mix NW 5000,112.9545695483871,17.985611612903224
214,New Construction,Rebar and reinforcement,59.79235329032258,44.38518916129031
214,New Construction,Roofing and waterproofing - other,0.3448954838709678,0.6741450322580645
