project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
243,New Construction,Wood and composites,4.075751751477244,1.563506528064886,Education
244,New Construction,Adhesives and sealants,0.0798913058045683,0.2187685785287852,Laboratory
244,New Construction,Air and vapor barriers,0.0330343731497291,0.0810571323770859,Laboratory
244,New Construction,Aluminum,7.90055871055149,73.4233057643056,Laboratory
244,New Construction,Applied fireproofing,22.41773602081212,25.556219063725813,Laboratory
244,New Construction,Cladding,6.423268365157511,26.060275464291166,Laboratory
244,New Construction,Coatings,0.2539535320692262,5.029920823314136,Laboratory
244,New Construction,Concrete,677.0340932125001,86.2094631625744,Laboratory
244,New Construction,Doors and frames,0.1945653947616558,0.7073667262780982,Laboratory
244,New Construction,Glazing,9.782557484448954,15.042328057883394,Laboratory
244,New Construction,Gypsum,2.2065118756509148,0.765016563315586,Laboratory
244,New Construction,Insulation,1.889311279001532,29.086271132795535,Laboratory
244,New Construction,Masonry,7.907963297231007,1.1458672368465956,Laboratory
244,New Construction,Other,0.0001136592025057,0.0002648259418382,Laboratory
244,New Construction,Other metals,0.1308984993438416,0.7461327928706204,Laboratory
244,New Construction,Roofing and waterproofing,0.4009011299143137,0.7809237380848318,Laboratory
244,New Construction,Steel,119.73321904040496,161.22249746873166,Laboratory
244,New Construction,Windows and frames,0.6632734003698748,6.632734003698749,Laboratory
245,New Construction,Air and vapor barriers,2.768815,6.534403333333333,Residential: Multifamily (5 or more units)
245,New Construction,Concrete,1546.5449999999998,238.105075,Residential: Multifamily (5 or more units)
245,New Construction,Glazing,0.94695,0.95882,Residential: Multifamily (5 or more units)
245,New Construction,Gypsum,32.652341666666665,9.235449583333333,Residential: Multifamily (5 or more units)
245,New Construction,Insulation,6.204149166666667,1.3557804166666667,Residential: Multifamily (5 or more units)
245,New Construction,Masonry,8.472122083333334,1.3682470833333331,Residential: Multifamily (5 or more units)
245,New Construction,Roofing and waterproofing,0.5266320833333333,0.4458166666666666,Residential: Multifamily (5 or more units)
245,New Construction,Steel,89.20408041666667,61.91010958333333,Residential: Multifamily (5 or more units)
246,New Construction,Cladding,0.4301198412698412,1.942361111111111,Education
246,New Construction,Concrete,705.0035047619048,70.81610634920635,Education
246,New Construction,Flooring and tile,1.2623587301587302,0.9965150793650792,Education
246,New Construction,Gypsum,4.676498412698413,1.765288888888889,Education
246,New Construction,Insulation,4.935752380952382,13.679510317460318,Education
246,New Construction,Masonry,7.755917460317461,0.7286936507936509,Education
246,New Construction,Roofing and waterproofing,7.202806349206349,7.90647380952381,Education
246,New Construction,Steel,93.80409047619048,156.95997936507936,Education
246,New Construction,Windows and frames,8.850222222222222,32.16665634920635,Education
246,New Construction,Wood and composites,0.4675873015873016,0.6705492063492063,Education
247,New Construction,Air and vapor barriers,2.224906382978724,1.2471222695035462,Residential: Multifamily (5 or more units)
247,New Construction,Aluminum,0.3424207092198582,0.4134104964539007,Residential: Multifamily (5 or more units)
247,New Construction,Cladding,3.4037690780141845,15.841606241134752,Residential: Multifamily (5 or more units)
247,New Construction,Coatings,0.3957597163120567,0.7046187234042552,Residential: Multifamily (5 or more units)
247,New Construction,Concrete,1268.4737021276596,160.4510025531915,Residential: Multifamily (5 or more units)
247,New Construction,Doors and frames,2.569858156028369,3.2844,Residential: Multifamily (5 or more units)
247,New Construction,Flooring and tile,6.037736170212766,7.40448170212766,Residential: Multifamily (5 or more units)
247,New Construction,Glazing,1.543671489361702,1.721495035460993,Residential: Multifamily (5 or more units)
247,New Construction,Gypsum,34.282390921985815,9.232120283687944,Residential: Multifamily (5 or more units)
247,New Construction,Insulation,7.902952056737589,14.333237730496457,Residential: Multifamily (5 or more units)
247,New Construction,Masonry,55.41796226950354,8.258832907801418,Residential: Multifamily (5 or more units)
247,New Construction,Roofing and waterproofing,2.5028297872340426,5.053342127659574,Residential: Multifamily (5 or more units)
247,New Construction,Steel,79.91777106382979,45.60152312056738,Residential: Multifamily (5 or more units)
247,New Construction,Synthetic composites,0.2080680851063829,0.082531914893617,Residential: Multifamily (5 or more units)
247,New Construction,Windows and frames,5.421333617021277,10.825427517730496,Residential: Multifamily (5 or more units)
247,New Construction,Wood and composites,0.0230147517730496,0.0104289361702127,Residential: Multifamily (5 or more units)
248,New Construction,Acoustic ceilings,2.688465808569092,4.160516539558378,Education
248,New Construction,Adhesives and sealants,0.0209188855522181,0.0440376057720521,Education
248,New Construction,Air and vapor barriers,0.9885239988030764,0.8421472071620337,Education
248,New Construction,Aluminum,2.49934547450127,15.71205493130834,Education
248,New Construction,Applied fireproofing,0.1609436105211265,0.1834757159940843,Education
248,New Construction,Cladding,4.514389469479781,13.31735200264957,Education
248,New Construction,Coatings,0.8100964582769126,3.416418397235768,Education
248,New Construction,Concrete,853.2755116271838,122.65465279387897,Education
248,New Construction,Doors and frames,1.876557211002595,3.596557131830143,Education
248,New Construction,Flooring and tile,3.251783783692176,5.667864628098668,Education
248,New Construction,Glazing,4.705294639606468,6.037682612012235,Education
248,New Construction,Gypsum,67.03492198871368,17.246679428937306,Education
248,New Construction,Insulation,3.997605645516389,63.52816110455559,Education
248,New Construction,Masonry,28.857785350156966,7.200837903648262,Education
248,New Construction,Other,0.0279876290914566,0.0794848666197367,Education
248,New Construction,Other metals,0.0078627648793844,0.045654882291688,Education
248,New Construction,Roofing and waterproofing,1.3578030397558052,0.8413267117395148,Education
248,New Construction,Steel,119.42075555336666,186.7535803623719,Education
248,New Construction,Wall coverings,0.0025198658572386,0.0454750782744209,Education
248,New Construction,Windows and frames,0.2634712832368854,2.878767918973592,Education
248,New Construction,Wood and composites,0.8208499535993717,0.5506051664001145,Education
249,New Construction,Concrete,845.4067007751938,126.3579426356589,Transportation Hub
249,New Construction,Doors and frames,0.1322077519379845,0.303875968992248,Transportation Hub
249,New Construction,Gypsum,8.413272868217055,2.739623255813953,Transportation Hub
249,New Construction,Insulation,14.949686821705429,47.1503503875969,Transportation Hub
249,New Construction,Masonry,69.43293023255814,16.478764341085274,Transportation Hub
249,New Construction,Roofing and waterproofing,1.5819658914728685,4.544702325581396,Transportation Hub
249,New Construction,Steel,62.34841705426357,92.27758914728682,Transportation Hub
249,New Construction,Windows and frames,5.355917829457365,23.53621395348837,Transportation Hub
249,New Construction,Wood and composites,71.31023875968992,15.758792248062017,Transportation Hub
250,New Construction,Acoustic ceilings,0.26667930040757,0.881351317287279,Residential: Multifamily (5 or more units)
250,New Construction,Adhesives and sealants,0.3049262091401301,0.09726344428072,Residential: Multifamily (5 or more units)
250,New Construction,Aluminum,0.7560556028762931,6.145759774902561,Residential: Multifamily (5 or more units)
250,New Construction,Cladding,2.3949903491105897,18.23770672272784,Residential: Multifamily (5 or more units)
250,New Construction,Coatings,1.1517170829838193,5.596147162538518,Residential: Multifamily (5 or more units)
250,New Construction,Concrete,334.6169473927243,106.25413325109176,Residential: Multifamily (5 or more units)
250,New Construction,Doors and frames,3.6543245638392463,5.947699849488061,Residential: Multifamily (5 or more units)
250,New Construction,Flooring and tile,3.44555334689046,5.741598810839465,Residential: Multifamily (5 or more units)
250,New Construction,Glazing,3.1165811487275423,4.178406871104581,Residential: Multifamily (5 or more units)
250,New Construction,Gypsum,69.77264856098923,14.854291058811032,Residential: Multifamily (5 or more units)
250,New Construction,Insulation,7.620021111502842,13.073793840371431,Residential: Multifamily (5 or more units)
250,New Construction,Masonry,32.38725886365088,8.511182313983483,Residential: Multifamily (5 or more units)
250,New Construction,Other metals,0.0006235235588263,0.0054023691942785,Residential: Multifamily (5 or more units)
250,New Construction,Steel,182.739131004996,246.6242481976332,Residential: Multifamily (5 or more units)
250,New Construction,Windows and frames,0.3516163893840815,3.4606753568419824,Residential: Multifamily (5 or more units)
250,New Construction,Wood and composites,1.210070603799616,0.3367900792432257,Residential: Multifamily (5 or more units)
251,New Construction,Cladding,0.0718236734693877,0.3264,Residential: Multifamily (5 or more units)
251,New Construction,Concrete,1649.681142857143,203.97984346938776,Residential: Multifamily (5 or more units)
251,New Construction,Gypsum,6.4436981632653065,2.2868979591836736,Residential: Multifamily (5 or more units)
251,New Construction,Insulation,4.9276,13.52048306122449,Residential: Multifamily (5 or more units)
251,New Construction,Masonry,0.6627077551020408,0.1914510204081632,Residential: Multifamily (5 or more units)
251,New Construction,Roofing and waterproofing,2.7777844897959185,2.938329795918367,Residential: Multifamily (5 or more units)
251,New Construction,Steel,93.34150653061224,135.76690081632654,Residential: Multifamily (5 or more units)
251,New Construction,Windows and frames,11.351777551020408,42.7304081632653,Residential: Multifamily (5 or more units)
252,New Construction,Aluminum,13.209744696969697,59.25767424242424,Education
252,New Construction,Cladding,0.1428939393939394,0.5413083333333334,Education
252,New Construction,Concrete,562.3659,74.679625,Education
252,New Construction,Doors and frames,0.0502727272727272,0.0748181818181818,Education
252,New Construction,Gypsum,7.74874393939394,2.8060719696969696,Education
252,New Construction,Insulation,1.4093090909090908,4.70965,Education
252,New Construction,Masonry,59.82696818181818,12.204145454545454,Education
252,New Construction,Roofing and waterproofing,0.0964454545454545,0.290819696969697,Education
252,New Construction,Steel,61.78911287878788,59.90212878787879,Education
252,New Construction,Windows and frames,0.0851613636363636,0.8821166666666667,Education
252,New Construction,Wood and composites,61.90784772727273,47.09761515151515,Education
253,New Construction,Aluminum,0.7843155675675676,8.279798486486486,Office
253,New Construction,Cladding,0.0759043243243243,0.2078201081081081,Office
253,New Construction,Concrete,1378.5213783783784,260.76969794594595,Office
253,New Construction,Doors and frames,0.2043823783783784,2.0651135135135137,Office
253,New Construction,Flooring and tile,0.3325961081081081,0.2250918918918918,Office
253,New Construction,Glazing,0.0322721081081081,0.046149081081081,Office
253,New Construction,Gypsum,0.0690004324324324,0.0227805405405405,Office
253,New Construction,Insulation,0.1553561081081081,0.49226,Office
253,New Construction,Roofing and waterproofing,0.0174644324324324,0.0326264864864864,Office
253,New Construction,Steel,65.81048551351351,63.21790983783784,Office
253,New Construction,Windows and frames,9.976617405405404,51.98371935135136,Office
253,New Construction,Wood and composites,0.0594558918918918,0.0352582702702702,Office
255,New Construction,Concrete,697.9398269230769,109.48346153846154,Education
255,New Construction,Doors and frames,0.1171346153846153,0.2692307692307692,Education
255,New Construction,Gypsum,8.556615384615386,2.7688365384615388,Education
255,New Construction,Insulation,11.162634615384617,55.992576923076925,Education
255,New Construction,Roofing and waterproofing,10.70842307692308,4.269182692307693,Education
255,New Construction,Steel,28.79151923076923,30.771653846153843,Education
255,New Construction,Windows and frames,11.389317307692307,29.42585576923077,Education
255,New Construction,Wood and composites,203.4875769230769,88.82516346153847,Education
256,New Construction,Aluminum,6.566344313725491,48.87452254901961,Office
256,New Construction,Cladding,0.0249207843137254,0.0682378431372549,Office
256,New Construction,Concrete,1031.5752350980392,205.8837452941177,Office
256,New Construction,Doors and frames,0.2892717647058823,1.274670392156863,Office
256,New Construction,Gypsum,0.2121125490196078,0.0650011764705882,Office
256,New Construction,Insulation,0.5557707843137255,2.241740588235294,Office
256,New Construction,Masonry,20.0384531372549,4.368382941176471,Office
256,New Construction,Steel,71.3312931372549,90.93723352941176,Office
256,New Construction,Windows and frames,6.195597843137255,25.04357470588235,Office
257,New Construction,Aluminum,0.6428851724137931,10.67189396551724,Warehouse and Storage
257,New Construction,Concrete,598.9481746551724,103.89199672413794,Warehouse and Storage
257,New Construction,Doors and frames,0.6506068965517241,3.776798103448276,Warehouse and Storage
257,New Construction,Glazing,0.1817275862068965,0.2598706896551724,Warehouse and Storage
257,New Construction,Gypsum,0.0384482758620689,0.0117824137931034,Warehouse and Storage
257,New Construction,Insulation,5.7112387931034485,23.513863275862068,Warehouse and Storage
257,New Construction,Roofing and waterproofing,2.662696724137931,4.9743731034482765,Warehouse and Storage
257,New Construction,Steel,46.98279810344828,75.8530222413793,Warehouse and Storage
258,New Construction,Aluminum,17.112732173913045,24.340892173913044,Laboratory
258,New Construction,Cladding,1.219026086956522,3.337601739130435,Laboratory
258,New Construction,Concrete,414.4987234782608,53.69282782608696,Laboratory
258,New Construction,Doors and frames,0.0612173913043478,0.1335652173913043,Laboratory
258,New Construction,Glazing,15.005641739130436,28.69156695652174,Laboratory
258,New Construction,Gypsum,15.237582608695652,4.778582608695652,Laboratory
258,New Construction,Insulation,3.763801739130435,32.05798782608696,Laboratory
258,New Construction,Masonry,57.863744347826085,9.52851304347826,Laboratory
258,New Construction,Roofing and waterproofing,0.8380017391304347,2.343260869565217,Laboratory
258,New Construction,Steel,50.80328695652174,70.85927826086956,Laboratory
258,New Construction,Windows and frames,0.0361686956521739,0.093391304347826,Laboratory
259,New Construction,Air and vapor barriers,0.1120387499999999,0.3484404166666666,Office
259,New Construction,Cladding,10.211547916666666,27.96120625,Office
259,New Construction,Concrete,1200.3176600000002,264.43560916666667,Office
259,New Construction,Glazing,0.32519625,0.8780300000000001,Office
259,New Construction,Gypsum,8.041992916666667,2.5813725,Office
259,New Construction,Insulation,1.8252516666666665,19.66446375,Office
259,New Construction,Masonry,48.22928375000001,13.242949583333331,Office
259,New Construction,Roofing and waterproofing,0.18895125,1.2813425,Office
259,New Construction,Steel,55.70677041666666,48.42184041666667,Office
259,New Construction,Windows and frames,0.2714266666666667,5.17766375,Office
259,New Construction,Wood and composites,1.7014683333333331,0.92838375,Office
260,New Construction,Adhesives and sealants,0.3674541336123947,1.006684427923738,Education
260,New Construction,Air and vapor barriers,1.5995167615465449,2.4792509803971443,Education
260,New Construction,Aluminum,1.3433829965584834,12.171049948819862,Education
260,New Construction,Cladding,0.1722569110433603,0.4013586027310296,Education
260,New Construction,Coatings,0.4124683077992248,0.9367229839418888,Education
260,New Construction,Concrete,394.79086728758335,82.1948620977216,Education
260,New Construction,Doors and frames,0.2322172576830854,0.6991479148080505,Education
260,New Construction,Glazing,5.085540843375947,6.81462473012377,Education
260,New Construction,Gypsum,14.53470665482303,4.363224495782862,Education
260,New Construction,Insulation,5.545662962009567,14.751943956752053,Education
260,New Construction,Masonry,77.36239880060212,21.281793448715163,Education
260,New Construction,Other metals,25.202044467851312,29.810779970704232,Education
260,New Construction,Roofing and waterproofing,6.272871686137117,7.739738329059509,Education
260,New Construction,Steel,27.64232174495325,50.84608002854048,Education
260,New Construction,Windows and frames,0.2011123243001037,2.453570356461265,Education
260,New Construction,Wood and composites,107.4260082816761,39.975205197724335,Education
261,New Construction,Acoustic ceilings,0.0334954477832394,0.0518356469544441,Public Assembly
261,New Construction,Adhesives and sealants,0.2451216303998108,0.1121545373431781,Public Assembly
261,New Construction,Air and vapor barriers,3.5188551724568637,2.7479225696011125,Public Assembly
261,New Construction,Aluminum,1.3350902555000153,11.650634859668973,Public Assembly
261,New Construction,Applied fireproofing,0.1227270779790994,0.1399088688961733,Public Assembly
261,New Construction,Cladding,1.918626092045898,4.470398794466942,Public Assembly
261,New Construction,Coatings,0.3974653024873945,3.0779677780800005,Public Assembly
261,New Construction,Concrete,563.3300431144409,93.12471001175648,Public Assembly
261,New Construction,Doors and frames,1.460559637492007,5.380612521736473,Public Assembly
261,New Construction,Flooring and tile,4.354217588836982,9.706312059533628,Public Assembly
261,New Construction,Glazing,8.26315012800165,12.523779142130822,Public Assembly
261,New Construction,Gypsum,32.77759059186154,8.38353393044018,Public Assembly
261,New Construction,Insulation,11.388885558019425,58.13245519178615,Public Assembly
261,New Construction,Masonry,35.244291417119626,9.272547025725364,Public Assembly
261,New Construction,Other metals,0.0438474570744468,0.1777943025742813,Public Assembly
261,New Construction,Roofing and waterproofing,1.107584194307359,3.533193579840475,Public Assembly
261,New Construction,Steel,52.15878943970734,115.15270583950164,Public Assembly
261,New Construction,Windows and frames,0.1827797917808219,0.5026444273972603,Public Assembly
261,New Construction,Wood and composites,115.0940515221009,41.94822831998445,Public Assembly
262,New Construction,Acoustic ceilings,0.0191544582294552,0.0608820760641446,Residential: Multifamily (5 or more units)
262,New Construction,Adhesives and sealants,0.1665856574138781,0.4150503701855678,Residential: Multifamily (5 or more units)
262,New Construction,Air and vapor barriers,0.4263662862443098,0.8655235610759489,Residential: Multifamily (5 or more units)
262,New Construction,Aluminum,2.1709538297198896,15.50703269935987,Residential: Multifamily (5 or more units)
262,New Construction,Applied fireproofing,0.1304450489085284,0.1487073557557224,Residential: Multifamily (5 or more units)
262,New Construction,Cladding,5.058515242896736,2.9605495881297244,Residential: Multifamily (5 or more units)
262,New Construction,Coatings,0.840145788275765,1.948405251493956,Residential: Multifamily (5 or more units)
262,New Construction,Concrete,230.5841824709561,49.92115147957963,Residential: Multifamily (5 or more units)
262,New Construction,Doors and frames,0.0077068703962264,0.0369020904716981,Residential: Multifamily (5 or more units)
262,New Construction,Flooring and tile,3.0684205298547105,2.2272230206461,Residential: Multifamily (5 or more units)
262,New Construction,Glazing,1.3545585922556194,3.3572753189704168,Residential: Multifamily (5 or more units)
262,New Construction,Gypsum,66.3345454131968,13.469078375437268,Residential: Multifamily (5 or more units)
262,New Construction,Insulation,2.9973766960048627,3.962379674228487,Residential: Multifamily (5 or more units)
262,New Construction,Masonry,59.07904619899246,9.88432138008294,Residential: Multifamily (5 or more units)
262,New Construction,Other,0.0527330864877846,0.1497619656253085,Residential: Multifamily (5 or more units)
262,New Construction,Other metals,0.0466669852079471,0.2695595789201059,Residential: Multifamily (5 or more units)
262,New Construction,Roofing and waterproofing,1.82734961684496,1.1794016533566944,Residential: Multifamily (5 or more units)
262,New Construction,Steel,10.379931658258023,18.93455323923674,Residential: Multifamily (5 or more units)
262,New Construction,Wall coverings,0.0059836764993632,0.0027866273551341,Residential: Multifamily (5 or more units)
262,New Construction,Windows and frames,0.4183090535849056,1.1210682636075473,Residential: Multifamily (5 or more units)
262,New Construction,Wood and composites,32.03135414865287,9.231857229825192,Residential: Multifamily (5 or more units)
263,New Construction,Acoustic ceilings,2.567462929759249,3.49174958447258,Residential: Multifamily (5 or more units)
263,New Construction,Air and vapor barriers,0.0603936041751028,0.1582312429387694,Residential: Multifamily (5 or more units)
263,New Construction,Aluminum,0.1958795506622801,1.379104762824768,Residential: Multifamily (5 or more units)
263,New Construction,Cladding,6.277657304737389,3.023199112636602,Residential: Multifamily (5 or more units)
263,New Construction,Coatings,0.1534033404554414,0.4173126380223354,Residential: Multifamily (5 or more units)
263,New Construction,Concrete,389.0169678947676,81.58374651016608,Residential: Multifamily (5 or more units)
263,New Construction,Flooring and tile,0.061316024626728,0.0160647984522027,Residential: Multifamily (5 or more units)
263,New Construction,Glazing,1.4310924936641507,1.917663941509962,Residential: Multifamily (5 or more units)
263,New Construction,Gypsum,74.3441490032041,15.093014411195858,Residential: Multifamily (5 or more units)
263,New Construction,Insulation,1.597340551044255,31.93870437609596,Residential: Multifamily (5 or more units)
263,New Construction,Masonry,0.0108711930957705,0.005733838572102,Residential: Multifamily (5 or more units)
263,New Construction,Other,0.2995077784100036,0.8506020906844101,Residential: Multifamily (5 or more units)
263,New Construction,Other metals,0.0347381693405356,0.1442270150170015,Residential: Multifamily (5 or more units)
263,New Construction,Roofing and waterproofing,2.232439686144561,1.9578496047487797,Residential: Multifamily (5 or more units)
263,New Construction,Steel,11.400089441731229,14.222386153257068,Residential: Multifamily (5 or more units)
263,New Construction,Synthetic composites,0.0087005335837534,0.0105276456363417,Residential: Multifamily (5 or more units)
263,New Construction,Windows and frames,0.5821841971014492,1.560253648231884,Residential: Multifamily (5 or more units)
263,New Construction,Wood and composites,28.08230246094872,8.23710867758285,Residential: Multifamily (5 or more units)
264,New Construction,Adhesives and sealants,0.0218792470062968,0.0598106277168929,Public Assembly
264,New Construction,Air and vapor barriers,1.7771749628011428,3.2141073702075005,Public Assembly
264,New Construction,Aluminum,21.08519575838106,118.49880016210156,Public Assembly
264,New Construction,Applied fireproofing,1.9944468763518888,2.2736694390411536,Public Assembly
264,New Construction,Coatings,0.4139894649374183,1.1444843447571005,Public Assembly
264,New Construction,Concrete,137.72077607239945,99.51207760249684,Public Assembly
264,New Construction,Flooring and tile,1.3508325165545918,0.3541929826503739,Public Assembly
264,New Construction,Gypsum,37.20876282308258,9.795991501153203,Public Assembly
264,New Construction,Insulation,7.583143942522639,19.24613231687765,Public Assembly
264,New Construction,Masonry,17.526668208746514,5.476047034616598,Public Assembly
264,New Construction,Other metals,0.0396574601842002,0.160612713746011,Public Assembly
264,New Construction,Roofing and waterproofing,0.63429992185199,1.8784790150081845,Public Assembly
264,New Construction,Steel,36.57989112337098,65.62812070285703,Public Assembly
264,New Construction,Wall coverings,0.0006447682528709,0.012830888232132,Public Assembly
264,New Construction,Wood and composites,4.875533393349821,1.4411928630894777,Public Assembly
265,New Construction,Adhesives and sealants,0.2618118587367242,0.7173644929386245,Residential: Multifamily (5 or more units)
265,New Construction,Air and vapor barriers,0.0432144187360763,0.11322177708852,Residential: Multifamily (5 or more units)
265,New Construction,Aluminum,0.9655618828032412,7.051482313255163,Residential: Multifamily (5 or more units)
265,New Construction,Cladding,5.685443025636084,2.9419837818169285,Residential: Multifamily (5 or more units)
265,New Construction,Coatings,0.2571929158344414,0.6060265096061408,Residential: Multifamily (5 or more units)
265,New Construction,Concrete,420.4863107573146,77.385590330915,Residential: Multifamily (5 or more units)
265,New Construction,Flooring and tile,0.0984792918715077,0.025801574470335,Residential: Multifamily (5 or more units)
265,New Construction,Glazing,1.655599840830752,2.218503786713208,Residential: Multifamily (5 or more units)
265,New Construction,Gypsum,73.46522323050493,14.9134403157925,Residential: Multifamily (5 or more units)
265,New Construction,Insulation,2.092321047019461,36.69483419886556,Residential: Multifamily (5 or more units)
265,New Construction,Masonry,5.000328322958231,0.7177542602928773,Residential: Multifamily (5 or more units)
265,New Construction,Other,0.2128821236425808,0.6045852311449298,Residential: Multifamily (5 or more units)
265,New Construction,Other metals,0.0322851535989407,0.1460124870446793,Residential: Multifamily (5 or more units)
265,New Construction,Roofing and waterproofing,2.6936002916934463,1.9832042095298208,Residential: Multifamily (5 or more units)
265,New Construction,Steel,14.010483921401333,18.04951054124249,Residential: Multifamily (5 or more units)
265,New Construction,Windows and frames,0.5696301084444441,1.5266086906311105,Residential: Multifamily (5 or more units)
265,New Construction,Wood and composites,30.314208727126548,9.604521426204874,Residential: Multifamily (5 or more units)
266,New Construction,Adhesives and sealants,0.2359273564298683,0.644666171813124,Office
266,New Construction,Air and vapor barriers,0.1813210858153101,0.1405238415068653,Office
266,New Construction,Aluminum,1.9423847742151776,16.999059947850547,Office
266,New Construction,Cladding,5.541860863106637,18.76419278758912,Office
266,New Construction,Coatings,0.9626048229365852,7.965211821623297,Office
266,New Construction,Concrete,1827.4563784154936,585.2502175898112,Office
266,New Construction,Flooring and tile,0.8709425759301335,0.3407662122935049,Office
266,New Construction,Glazing,7.141998007159627,19.89118351624021,Office
266,New Construction,Gypsum,51.30536673050063,10.87658638756258,Office
266,New Construction,Insulation,4.041908610342159,12.39070016766968,Office
266,New Construction,Masonry,0.3509856249724549,0.2303315762158758,Office
266,New Construction,Other metals,0.1363924071798978,0.5558483641009457,Office
266,New Construction,Roofing and waterproofing,0.6054337250994767,1.8768445478083788,Office
266,New Construction,Steel,17.545492860990713,38.10250775555057,Office
266,New Construction,Wood and composites,49.74307053765012,14.674981686705122,Office
268,New Construction,Concrete,635.9499081481481,136.5211086419753,Office
268,New Construction,Gypsum,17.719563950617285,6.458438271604939,Office
268,New Construction,Insulation,3.929862839506173,12.116117037037036,Office
268,New Construction,Masonry,46.41360913580247,9.596633209876543,Office
268,New Construction,Roofing and waterproofing,0.0543648148148148,0.1819356790123457,Office
268,New Construction,Steel,38.88956012345679,35.87352913580247,Office
268,New Construction,Windows and frames,3.4087023456790124,67.93300925925925,Office
269,New Construction,Acoustic ceilings,1.9385095604864384,5.522513873880008,Office
269,New Construction,Adhesives and sealants,0.0379112607709563,0.1038768545124203,Office
269,New Construction,Air and vapor barriers,3.0220824222333733,2.510055030941354,Office
269,New Construction,Cladding,13.339688802327046,35.28405395073178,Office
269,New Construction,Coatings,1.6319854241444869,18.073403384917054,Office
269,New Construction,Concrete,232.49083493626327,53.20887045634618,Office
269,New Construction,Doors and frames,4.165628154495529,12.894120479639154,Office
269,New Construction,Flooring and tile,0.590476389368032,1.173857316776093,Office
269,New Construction,Glazing,1.3437203675823528,1.8005852925603532,Office
269,New Construction,Gypsum,29.04487861168009,7.086950381249943,Office
269,New Construction,Insulation,9.215584099164056,22.308284668511085,Office
269,New Construction,Other metals,0.7853054429046764,4.161367157043366,Office
269,New Construction,Steel,73.54996117462268,99.0757521154406,Office
269,New Construction,Synthetic composites,0.2273593638382397,0.229632957476622,Office
269,New Construction,Windows and frames,0.2205963867882353,2.3755525882150588,Office
269,New Construction,Wood and composites,2.40619674558578,0.6352359408346459,Office
27,New Construction,Adhesives and sealants,0.0103929042731249,0.0284765577083623,Other
27,New Construction,Aluminum,0.2580239543679805,1.4540397804711278,Other
27,New Construction,Coatings,0.253700785630085,3.5176720256878027,Other
27,New Construction,Concrete,832.6915444489003,186.58671987008185,Other
27,New Construction,Doors and frames,0.2004437400546461,0.6601839524830523,Other
27,New Construction,Gypsum,0.3141936986607756,0.0656817675039239,Other
27,New Construction,Insulation,0.0227158556187739,0.0570167976031226,Other
27,New Construction,Masonry,25.691586744096305,3.865114376918111,Other
27,New Construction,Roofing and waterproofing,0.4763208074526276,0.4524675916310488,Other
27,New Construction,Steel,153.15113961709395,154.62342813841644,Other
27,New Construction,Synthetic composites,0.0017238784615384,0.0097399133076922,Other
27,New Construction,Wood and composites,0.2963042632574639,0.0782243254999704,Other
270,New Construction,Air and vapor barriers,0.056130909090909,0.0538327272727272,Residential: Multifamily (5 or more units)
270,New Construction,Aluminum,1.5634654545454545,11.830265454545454,Residential: Multifamily (5 or more units)
270,New Construction,Cladding,1.2666472727272728,3.4683272727272727,Residential: Multifamily (5 or more units)
270,New Construction,Concrete,350.43094181818185,63.58171272727273,Residential: Multifamily (5 or more units)
270,New Construction,Doors and frames,26.04941818181818,19.43605090909091,Residential: Multifamily (5 or more units)
270,New Construction,Flooring and tile,5.068407272727272,10.049545454545454,Residential: Multifamily (5 or more units)
270,New Construction,Glazing,0.3544436363636363,0.5068581818181818,Residential: Multifamily (5 or more units)
270,New Construction,Gypsum,54.78424,17.91869818181818,Residential: Multifamily (5 or more units)
270,New Construction,Insulation,10.618854545454546,18.76936363636364,Residential: Multifamily (5 or more units)
270,New Construction,Other,0.4320254545454545,0.91724,Residential: Multifamily (5 or more units)
270,New Construction,Roofing and waterproofing,4.3955672727272725,3.450381818181818,Residential: Multifamily (5 or more units)
270,New Construction,Steel,6.7915018181818185,10.35829090909091,Residential: Multifamily (5 or more units)
270,New Construction,Windows and frames,2.2275636363636364,6.709094545454545,Residential: Multifamily (5 or more units)
270,New Construction,Wood and composites,58.09472727272727,10.121858181818183,Residential: Multifamily (5 or more units)
271,New Construction,Aluminum,8.138811827956989,80.9811559139785,Transportation Hub
271,New Construction,Concrete,493.2611989247312,61.76246774193549,Transportation Hub
271,New Construction,Doors and frames,0.1292150537634408,0.5918279569892473,Transportation Hub
271,New Construction,Glazing,3.7752311827956992,7.218435483870969,Transportation Hub
271,New Construction,Gypsum,11.720478494623656,3.866236559139785,Transportation Hub
271,New Construction,Insulation,11.099532258064515,43.26409139784946,Transportation Hub
271,New Construction,Masonry,31.50051075268817,7.4739408602150545,Transportation Hub
271,New Construction,Roofing and waterproofing,1.4486075268817205,3.5438279569892472,Transportation Hub
271,New Construction,Steel,50.64727956989248,84.40331720430108,Transportation Hub
271,New Construction,Windows and frames,0.0908010752688172,0.9578064516129032,Transportation Hub
271,New Construction,Wood and composites,53.65709677419355,3.428543010752688,Transportation Hub
272,New Construction,Cladding,2.9787374301675977,25.59783798882681,Transportation Hub
272,New Construction,Concrete,744.9272011173184,93.27420670391062,Transportation Hub
272,New Construction,Doors and frames,0.2030949720670391,0.4692737430167598,Transportation Hub
