project_index,bldg_proj_type,mat_type,mui,eci,bldg_prim_use_recat
109,New Construction,Insulated glass unit IGU,0.8691886868196721,1.1647128403383606,Public Assembly
109,New Construction,Insulated metal panel IMP,5.138232125655738,21.57489158645787,Public Assembly
109,New Construction,Modified bitumen,3.679291235245901,3.024377395372131,Public Assembly
109,New Construction,Mortar and grout,35.32693925603951,6.646915774628612,Public Assembly
109,New Construction,PVC,0.0286276311475409,0.088745656557377,Public Assembly
109,New Construction,Paint,0.7586805381422951,1.8187840831264444,Public Assembly
109,New Construction,Plate,1.1399580250934425,2.663079731783295,Public Assembly
109,New Construction,Polyisocyanurate PIR,0.3089140992950819,0.9205640158993444,Public Assembly
109,New Construction,Precast,6.959216547540984,1.0856777965264048,Public Assembly
109,New Construction,Ready mix LW 3000,0.4731809691639344,0.134377438148964,Public Assembly
109,New Construction,Ready mix LW 5000,33.82486523704918,12.45402065509511,Public Assembly
109,New Construction,Ready mix NW 2500,0.1833014978852458,0.0259129066293478,Public Assembly
109,New Construction,Ready mix NW 4000,637.4553946793443,119.75052219554654,Public Assembly
109,New Construction,Ready mix NW 5000,341.8828782652131,76.6045330201912,Public Assembly
109,New Construction,Ready mix NW 8000,27.31374267377049,7.3724970593313826,Public Assembly
109,New Construction,Rebar and reinforcement,51.941658983821306,97.598386328702,Public Assembly
109,New Construction,Resilient flooring vinyl,0.1560882779344262,0.393342460394754,Public Assembly
109,New Construction,Softwood plywood,0.0061774334491803,0.0016308424305836,Public Assembly
109,New Construction,Steel door,0.2092517232262295,0.6720768398940328,Public Assembly
109,New Construction,Steel door frame,0.0020225328786885,0.0055619654163934,Public Assembly
109,New Construction,Steel sheet,4.49965971907541,10.484207145445705,Public Assembly
109,New Construction,Suspension assembly,0.0567959379531147,0.1380141292260688,Public Assembly
109,New Construction,TPO,0.0958061482295082,0.3056216128521311,Public Assembly
109,New Construction,Wood or composite door,0.008969864662295,0.004745058406354,Public Assembly
11,New Construction,Acoustic ceiling tile fiber,0.5147232337280702,0.7000235978701755,Office
11,New Construction,Aluminum - other,0.0026198239008771,0.0147234103229298,Office
11,New Construction,Aluminum door,0.0207320468245614,0.1349656248278947,Office
11,New Construction,Aluminum door frame,0.0312666869236842,0.2735835105822368,Office
11,New Construction,Aluminum sheet,0.1402934099999999,0.9988890792,Office
11,New Construction,CMU,35.558999698596494,3.9826079662428073,Office
11,New Construction,Ceramic tile,0.5146745444736842,0.1348447306521052,Office
11,New Construction,Coatings - other,0.0690972291473684,0.5367303407036405,Office
11,New Construction,Cold formed steel framing,1.1176486835395614,3.009834211146944,Office
11,New Construction,Concrete - other,3.607756552368421,0.4637069357250899,Office
11,New Construction,Decking,0.2011592292982456,0.4767473734368421,Office
11,New Construction,Doors and frames - other,0.4981916158132456,1.5994264859516183,Office
11,New Construction,Expanded polystyrene EPS,0.779071504122807,2.531982388399123,Office
11,New Construction,Extrusion,2.7381752874370178,24.341890009008747,Office
11,New Construction,Fasteners,0.0021990367592982,0.0092348065932342,Office
